name,pageid,source_url,image_url,gender,hair_color,hair_style,eye_style,face_shape,expression,skin_tone,beard,body_type,age_vibe,cute_level,cool_level,dark_level,funny_level,power_level,match_tags,match_note
Mashikaku,8029,https://onepiece.fandom.com/wiki/Mashikaku,,,,,,,,,,,,,,,,,,
Vice Admiral,6864,https://onepiece.fandom.com/wiki/Vice_Admiral,,,,,,,,,,,,,,,,,,
Shells Town,3988,https://onepiece.fandom.com/wiki/Shells_Town,,,,,,,,,,,,,,,,,,
Benevolent King of the Waves,333046,https://onepiece.fandom.com/wiki/Benevolent_King_of_the_Waves,,,,,,,,,,,,,,,,,,
Summit War of Marineford,29281,https://onepiece.fandom.com/wiki/Summit_War_of_Marineford,,,,,,,,,,,,,,,,,,
Diomis,319701,https://onepiece.fandom.com/wiki/Diomis,,,,,,,,,,,,,,,,,,
Ripper,2666,https://onepiece.fandom.com/wiki/Ripper,,,,,,,,,,,,,,,,,,
G-5,39794,https://onepiece.fandom.com/wiki/G-5,,,,,,,,,,,,,,,,,,
Morgan,1678,https://onepiece.fandom.com/wiki/Morgan,,,,,,,,,,,,,,,,,,
Candre,211389,https://onepiece.fandom.com/wiki/Candre,,,,,,,,,,,,,,,,,,
Two Base,340981,https://onepiece.fandom.com/wiki/Two_Base,,,,,,,,,,,,,,,,,,
Very Good,5635,https://onepiece.fandom.com/wiki/Very_Good,,,,,,,,,,,,,,,,,,
G-1,46989,https://onepiece.fandom.com/wiki/G-1,,,,,,,,,,,,,,,,,,
G-3,32417,https://onepiece.fandom.com/wiki/G-3,,,,,,,,,,,,,,,,,,
Navarone Island,4941,https://onepiece.fandom.com/wiki/Navarone_Island,,,,,,,,,,,,,,,,,,
Nezumi,1679,https://onepiece.fandom.com/wiki/Nezumi,,,,,,,,,,,,,,,,,,
Eliza (Odyssey),338659,https://onepiece.fandom.com/wiki/Eliza_(Odyssey),,,,,,,,,,,,,,,,,,
G-4,346423,https://onepiece.fandom.com/wiki/G-4,,,,,,,,,,,,,,,,,,
Ain,163282,https://onepiece.fandom.com/wiki/Ain,,,,,,,,,,,,,,,,,,
Governor,4594,https://onepiece.fandom.com/wiki/Governor,,,,,,,,,,,,,,,,,,
Shine,8034,https://onepiece.fandom.com/wiki/Shine,,,,,,,,,,,,,,,,,,
Sabaody Archipelago,8161,https://onepiece.fandom.com/wiki/Sabaody_Archipelago,,,,,,,,,,,,,,,,,,
Pirate,1855,https://onepiece.fandom.com/wiki/Pirate,,,,,,,,,,,,,,,,,,
Straw Hat Pirates,1439,https://onepiece.fandom.com/wiki/Straw_Hat_Pirates,,,,,,,,,,,,,,,,,,
Bounties Pirates,324099,https://onepiece.fandom.com/wiki/Bounties_Pirates,,,,,,,,,,,,,,,,,,
Flying Pirates,31975,https://onepiece.fandom.com/wiki/Flying_Pirates,,,,,,,,,,,,,,,,,,
Who's-Who Pirates,330490,https://onepiece.fandom.com/wiki/Who's-Who_Pirates,,,,,,,,,,,,,,,,,,
Bluejam Pirates,33725,https://onepiece.fandom.com/wiki/Bluejam_Pirates,,,,,,,,,,,,,,,,,,
Barrels Pirates,257289,https://onepiece.fandom.com/wiki/Barrels_Pirates,,,,,,,,,,,,,,,,,,
A O Pirates,276625,https://onepiece.fandom.com/wiki/A_O_Pirates,,,,,,,,,,,,,,,,,,
Handai Pirates,346693,https://onepiece.fandom.com/wiki/Handai_Pirates,,,,,,,,,,,,,,,,,,
Tongari Pirates,326159,https://onepiece.fandom.com/wiki/Tongari_Pirates,,,,,,,,,,,,,,,,,,
Pirate Captain,2082,https://onepiece.fandom.com/wiki/Pirate_Captain,,,,,,,,,,,,,,,,,,
Cook Pirates,8450,https://onepiece.fandom.com/wiki/Cook_Pirates,,,,,,,,,,,,,,,,,,
Bull's Eye Hit Pirates,339139,https://onepiece.fandom.com/wiki/Bull's_Eye_Hit_Pirates,,,,,,,,,,,,,,,,,,
World Pirates,250343,https://onepiece.fandom.com/wiki/World_Pirates,,,,,,,,,,,,,,,,,,
Arlong Pirates,4200,https://onepiece.fandom.com/wiki/Arlong_Pirates,,,,,,,,,,,,,,,,,,
Naniwa Pirates,328022,https://onepiece.fandom.com/wiki/Naniwa_Pirates,,,,,,,,,,,,,,,,,,
Mad Dog Pirates,346677,https://onepiece.fandom.com/wiki/Mad_Dog_Pirates,,,,,,,,,,,,,,,,,,
Sasaki Pirates,330489,https://onepiece.fandom.com/wiki/Sasaki_Pirates,,,,,,,,,,,,,,,,,,
Nagels Pirates,349531,https://onepiece.fandom.com/wiki/Nagels_Pirates,,,,,,,,,,,,,,,,,,
Festival Pirates,339953,https://onepiece.fandom.com/wiki/Festival_Pirates,,,,,,,,,,,,,,,,,,
Hunger Pirates,314572,https://onepiece.fandom.com/wiki/Hunger_Pirates,,,,,,,,,,,,,,,,,,
Bounty Pirates,340814,https://onepiece.fandom.com/wiki/Bounty_Pirates,,,,,,,,,,,,,,,,,,
Space Pirates,6491,https://onepiece.fandom.com/wiki/Space_Pirates,,,,,,,,,,,,,,,,,,
Tomcat Pirates,346678,https://onepiece.fandom.com/wiki/Tomcat_Pirates,,,,,,,,,,,,,,,,,,
Pirates Festival,314599,https://onepiece.fandom.com/wiki/Pirates_Festival,,,,,,,,,,,,,,,,,,
BIG Pirates,303640,https://onepiece.fandom.com/wiki/BIG_Pirates,,,,,,,,,,,,,,,,,,
Gally Pirates,234564,https://onepiece.fandom.com/wiki/Gally_Pirates,,,,,,,,,,,,,,,,,,
Little Pirates,312386,https://onepiece.fandom.com/wiki/Little_Pirates,,,,,,,,,,,,,,,,,,
Mussel Pirates,331019,https://onepiece.fandom.com/wiki/Mussel_Pirates,,,,,,,,,,,,,,,,,,
Barbar Pirates,5591,https://onepiece.fandom.com/wiki/Barbar_Pirates,,,,,,,,,,,,,,,,,,
Beardless Pirates,349460,https://onepiece.fandom.com/wiki/Beardless_Pirates,,,,,,,,,,,,,,,,,,
Wetton Pirates,8724,https://onepiece.fandom.com/wiki/Wetton_Pirates,,,,,,,,,,,,,,,,,,
Schneider Pirates,70071,https://onepiece.fandom.com/wiki/Schneider_Pirates,,,,,,,,,,,,,,,,,,
Dance Pirates,338654,https://onepiece.fandom.com/wiki/Dance_Pirates,,,,,,,,,,,,,,,,,,
Rocks Pirates,318064,https://onepiece.fandom.com/wiki/Rocks_Pirates,,,,,,,,,,,,,,,,,,
Big Helmet Pirates,10470,https://onepiece.fandom.com/wiki/Big_Helmet_Pirates,,,,,,,,,,,,,,,,,,
Mustache Pirates,8725,https://onepiece.fandom.com/wiki/Mustache_Pirates,,,,,,,,,,,,,,,,,,
Amigo Pirates,23876,https://onepiece.fandom.com/wiki/Amigo_Pirates,,,,,,,,,,,,,,,,,,
Treasure Pirates,288379,https://onepiece.fandom.com/wiki/Treasure_Pirates,,,,,,,,,,,,,,,,,,
Tired Pirates,355191,https://onepiece.fandom.com/wiki/Tired_Pirates,,,,,,,,,,,,,,,,,,
Krieg Pirates,4831,https://onepiece.fandom.com/wiki/Krieg_Pirates,,,,,,,,,,,,,,,,,,
Amber Pirates,316461,https://onepiece.fandom.com/wiki/Amber_Pirates,,,,,,,,,,,,,,,,,,
Acumate Pirates,8498,https://onepiece.fandom.com/wiki/Acumate_Pirates,,,,,,,,,,,,,,,,,,
Great Kingdom,1627,https://onepiece.fandom.com/wiki/Great_Kingdom,,,,,,,,,,,,,,,,,,
Doerena Kingdom,225056,https://onepiece.fandom.com/wiki/Doerena_Kingdom,,,,,,,,,,,,,,,,,,
Ryugu Kingdom,56204,https://onepiece.fandom.com/wiki/Ryugu_Kingdom,,,,,,,,,,,,,,,,,,
Shishano Kingdom,307662,https://onepiece.fandom.com/wiki/Shishano_Kingdom,,,,,,,,,,,,,,,,,,
Bourgeois Kingdom,297739,https://onepiece.fandom.com/wiki/Bourgeois_Kingdom,,,,,,,,,,,,,,,,,,
Lvneel Kingdom,2593,https://onepiece.fandom.com/wiki/Lvneel_Kingdom,,,,,,,,,,,,,,,,,,
Lulusia Kingdom,307369,https://onepiece.fandom.com/wiki/Lulusia_Kingdom,,,,,,,,,,,,,,,,,,
Nagagutsu Kingdom,329511,https://onepiece.fandom.com/wiki/Nagagutsu_Kingdom,,,,,,,,,,,,,,,,,,
Prodence Kingdom,199913,https://onepiece.fandom.com/wiki/Prodence_Kingdom,,,,,,,,,,,,,,,,,,
Ilisia Kingdom,2023,https://onepiece.fandom.com/wiki/Ilisia_Kingdom,,,,,,,,,,,,,,,,,,
Roshwan Kingdom,307660,https://onepiece.fandom.com/wiki/Roshwan_Kingdom,,,,,,,,,,,,,,,,,,
Majiatsuka Kingdom,229914,https://onepiece.fandom.com/wiki/Majiatsuka_Kingdom,,,,,,,,,,,,,,,,,,
Briss Kingdom,2949,https://onepiece.fandom.com/wiki/Briss_Kingdom,,,,,,,,,,,,,,,,,,
Ballywood Kingdom,307661,https://onepiece.fandom.com/wiki/Ballywood_Kingdom,,,,,,,,,,,,,,,,,,
Eigis Kingdom,329506,https://onepiece.fandom.com/wiki/Eigis_Kingdom,,,,,,,,,,,,,,,,,,
Satsuruzo Kingdom,348860,https://onepiece.fandom.com/wiki/Satsuruzo_Kingdom,,,,,,,,,,,,,,,,,,
Pepe Kingdom,341114,https://onepiece.fandom.com/wiki/Pepe_Kingdom,,,,,,,,,,,,,,,,,,
Mogaro Kingdom,218169,https://onepiece.fandom.com/wiki/Mogaro_Kingdom,,,,,,,,,,,,,,,,,,
Bunt Kingdom,351945,https://onepiece.fandom.com/wiki/Bunt_Kingdom,,,,,,,,,,,,,,,,,,
Aoi Kingdom,348832,https://onepiece.fandom.com/wiki/Aoi_Kingdom,,,,,,,,,,,,,,,,,,
Black Kingdom,349067,https://onepiece.fandom.com/wiki/Black_Kingdom,,,,,,,,,,,,,,,,,,
Tontatta Kingdom,212623,https://onepiece.fandom.com/wiki/Tontatta_Kingdom,,,,,,,,,,,,,,,,,,
Evil Black Drum Kingdom,98059,https://onepiece.fandom.com/wiki/Evil_Black_Drum_Kingdom,,,,,,,,,,,,,,,,,,
Vespa Kingdom,348861,https://onepiece.fandom.com/wiki/Vespa_Kingdom,,,,,,,,,,,,,,,,,,
Goa Kingdom,34704,https://onepiece.fandom.com/wiki/Goa_Kingdom,,,,,,,,,,,,,,,,,,
Porco Kingdom,348851,https://onepiece.fandom.com/wiki/Porco_Kingdom,,,,,,,,,,,,,,,,,,
Taya Kingdom,348833,https://onepiece.fandom.com/wiki/Taya_Kingdom,,,,,,,,,,,,,,,,,,
Oykot Kingdom,311550,https://onepiece.fandom.com/wiki/Oykot_Kingdom,,,,,,,,,,,,,,,,,,
Chopper's Kingdom on the Island of Strange Animals,3296,https://onepiece.fandom.com/wiki/Chopper's_Kingdom_on_the_Island_of_Strange_Animals,,,,,,,,,,,,,,,,,,
Sakura Kingdom,4549,https://onepiece.fandom.com/wiki/Sakura_Kingdom,,,,,,,,,,,,,,,,,,
Tajine Kingdom,307668,https://onepiece.fandom.com/wiki/Tajine_Kingdom,,,,,,,,,,,,,,,,,,
Royal,6979,https://onepiece.fandom.com/wiki/Royal,,,,,,,,,,,,,,,,,,
Standing Kingdom,307407,https://onepiece.fandom.com/wiki/Standing_Kingdom,,,,,,,,,,,,,,,,,,
Jeep,316142,https://onepiece.fandom.com/wiki/Jeep,,,,,,,,,,,,,,,,,,
FUN FUN Kingdom!,328525,https://onepiece.fandom.com/wiki/FUN_FUN_Kingdom!,,,,,,,,,,,,,,,,,,
Neggy,329434,https://onepiece.fandom.com/wiki/Neggy,,,,,,,,,,,,,,,,,,
Arabasta Kingdom,2202,https://onepiece.fandom.com/wiki/Arabasta_Kingdom,,,,,,,,,,,,,,,,,,
Chap,329418,https://onepiece.fandom.com/wiki/Chap,,,,,,,,,,,,,,,,,,
Royal Guard,6344,https://onepiece.fandom.com/wiki/Royal_Guard,,,,,,,,,,,,,,,,,,
Unique Island,311006,https://onepiece.fandom.com/wiki/Unique_Island,,,,,,,,,,,,,,,,,,
Fron Island,295186,https://onepiece.fandom.com/wiki/Fron_Island,,,,,,,,,,,,,,,,,,
Island Climatic Types,33788,https://onepiece.fandom.com/wiki/Island_Climatic_Types,,,,,,,,,,,,,,,,,,
Loving Island,311005,https://onepiece.fandom.com/wiki/Loving_Island,,,,,,,,,,,,,,,,,,
Secon Island,183062,https://onepiece.fandom.com/wiki/Secon_Island,,,,,,,,,,,,,,,,,,
Topping Island,313444,https://onepiece.fandom.com/wiki/Topping_Island,,,,,,,,,,,,,,,,,,
100% Island,311002,https://onepiece.fandom.com/wiki/100%_Island,,,,,,,,,,,,,,,,,,
Winner Island,337580,https://onepiece.fandom.com/wiki/Winner_Island,,,,,,,,,,,,,,,,,,
Island Clouds,8383,https://onepiece.fandom.com/wiki/Island_Clouds,,,,,,,,,,,,,,,,,,
Kimi Island,311004,https://onepiece.fandom.com/wiki/Kimi_Island,,,,,,,,,,,,,,,,,,
Kyuka Island,8340,https://onepiece.fandom.com/wiki/Kyuka_Island,,,,,,,,,,,,,,,,,,
Yakigashi Island,303513,https://onepiece.fandom.com/wiki/Yakigashi_Island,,,,,,,,,,,,,,,,,,
Nanatsu Islands,334202,https://onepiece.fandom.com/wiki/Nanatsu_Islands,,,,,,,,,,,,,,,,,,
Flavor Island,302132,https://onepiece.fandom.com/wiki/Flavor_Island,,,,,,,,,,,,,,,,,,
Eight Nine Island,82830,https://onepiece.fandom.com/wiki/Eight_Nine_Island,,,,,,,,,,,,,,,,,,
Fruits Island,305316,https://onepiece.fandom.com/wiki/Fruits_Island,,,,,,,,,,,,,,,,,,
Madatascar Island,323685,https://onepiece.fandom.com/wiki/Madatascar_Island,,,,,,,,,,,,,,,,,,
Hand Island,179870,https://onepiece.fandom.com/wiki/Hand_Island,,,,,,,,,,,,,,,,,,
Jam Island,287491,https://onepiece.fandom.com/wiki/Jam_Island,,,,,,,,,,,,,,,,,,
Milenge Island,305321,https://onepiece.fandom.com/wiki/Milenge_Island,,,,,,,,,,,,,,,,,,
Soil Island,349075,https://onepiece.fandom.com/wiki/Soil_Island,,,,,,,,,,,,,,,,,,
2000 Year Island,339635,https://onepiece.fandom.com/wiki/2000_Year_Island,,,,,,,,,,,,,,,,,,
Funwari Island,305319,https://onepiece.fandom.com/wiki/Funwari_Island,,,,,,,,,,,,,,,,,,
O-Kan Island,4928,https://onepiece.fandom.com/wiki/O-Kan_Island,,,,,,,,,,,,,,,,,,
Raijin Island,133299,https://onepiece.fandom.com/wiki/Raijin_Island,,,,,,,,,,,,,,,,,,
Conomi Islands,5160,https://onepiece.fandom.com/wiki/Conomi_Islands,,,,,,,,,,,,,,,,,,
Dock Island,183064,https://onepiece.fandom.com/wiki/Dock_Island,,,,,,,,,,,,,,,,,,
Lodestar Island,319398,https://onepiece.fandom.com/wiki/Lodestar_Island,,,,,,,,,,,,,,,,,,
Island of Rare Animals,2752,https://onepiece.fandom.com/wiki/Island_of_Rare_Animals,,,,,,,,,,,,,,,,,,
Nanimonai Island,4522,https://onepiece.fandom.com/wiki/Nanimonai_Island,,,,,,,,,,,,,,,,,,
Firs Island,183061,https://onepiece.fandom.com/wiki/Firs_Island,,,,,,,,,,,,,,,,,,
Soja Island,348834,https://onepiece.fandom.com/wiki/Soja_Island,,,,,,,,,,,,,,,,,,
Margarine Island,311008,https://onepiece.fandom.com/wiki/Margarine_Island,,,,,,,,,,,,,,,,,,
Judo Island,337159,https://onepiece.fandom.com/wiki/Judo_Island,,,,,,,,,,,,,,,,,,
Jail Island,310317,https://onepiece.fandom.com/wiki/Jail_Island,,,,,,,,,,,,,,,,,,
Poripori Island,303514,https://onepiece.fandom.com/wiki/Poripori_Island,,,,,,,,,,,,,,,,,,
Mystoria Island,133302,https://onepiece.fandom.com/wiki/Mystoria_Island,,,,,,,,,,,,,,,,,,
Goat Island,33445,https://onepiece.fandom.com/wiki/Goat_Island,,,,,,,,,,,,,,,,,,
Sky Island,8945,https://onepiece.fandom.com/wiki/Sky_Island,,,,,,,,,,,,,,,,,,
Gourmet Island,341760,https://onepiece.fandom.com/wiki/Gourmet_Island,,,,,,,,,,,,,,,,,,
Applenine Island,271125,https://onepiece.fandom.com/wiki/Applenine_Island,,,,,,,,,,,,,,,,,,
Jelly Island,305320,https://onepiece.fandom.com/wiki/Jelly_Island,,,,,,,,,,,,,,,,,,
Mamana Island,346169,https://onepiece.fandom.com/wiki/Mamana_Island,,,,,,,,,,,,,,,,,,
Broc Coli Island,286210,https://onepiece.fandom.com/wiki/Broc_Coli_Island,,,,,,,,,,,,,,,,,,
Kibo Island,311003,https://onepiece.fandom.com/wiki/Kibo_Island,,,,,,,,,,,,,,,,,,
Organ Islands,4565,https://onepiece.fandom.com/wiki/Organ_Islands,,,,,,,,,,,,,,,,,,
Rainbow Island,346674,https://onepiece.fandom.com/wiki/Rainbow_Island,,,,,,,,,,,,,,,,,,
Ripple Junction,332747,https://onepiece.fandom.com/wiki/Ripple_Junction,,,,,,,,,,,,,,,,,,
Set Sail Pirate Crew!,11036,https://onepiece.fandom.com/wiki/Set_Sail_Pirate_Crew!,,,,,,,,,,,,,,,,,,
Fake Straw Hat Crew,46800,https://onepiece.fandom.com/wiki/Fake_Straw_Hat_Crew,,,,,,,,,,,,,,,,,,
Birth of Luffy's Dream Pirate Crew!,9466,https://onepiece.fandom.com/wiki/Birth_of_Luffy's_Dream_Pirate_Crew!,,,,,,,,,,,,,,,,,,
Eldoraggo Pirates,344302,https://onepiece.fandom.com/wiki/Eldoraggo_Pirates,,,,,,,,,,,,,,,,,,
Whitebeard Pirates,3752,https://onepiece.fandom.com/wiki/Whitebeard_Pirates,,,,,,,,,,,,,,,,,,
Made in World x One Piece,333492,https://onepiece.fandom.com/wiki/Made_in_World_x_One_Piece,,,,,,,,,,,,,,,,,,
Sweet Pirates,287184,https://onepiece.fandom.com/wiki/Sweet_Pirates,,,,,,,,,,,,,,,,,,
Bonney Pirates,8601,https://onepiece.fandom.com/wiki/Bonney_Pirates,,,,,,,,,,,,,,,,,,
Foxy Pirates,5592,https://onepiece.fandom.com/wiki/Foxy_Pirates,,,,,,,,,,,,,,,,,,
Roshio Pirates,10218,https://onepiece.fandom.com/wiki/Roshio_Pirates,,,,,,,,,,,,,,,,,,
Ideo Pirates,274823,https://onepiece.fandom.com/wiki/Ideo_Pirates,,,,,,,,,,,,,,,,,,
Drake Pirates,8604,https://onepiece.fandom.com/wiki/Drake_Pirates,,,,,,,,,,,,,,,,,,
Gecko Pirates,320182,https://onepiece.fandom.com/wiki/Gecko_Pirates,,,,,,,,,,,,,,,,,,
Caribou Pirates,49281,https://onepiece.fandom.com/wiki/Caribou_Pirates,,,,,,,,,,,,,,,,,,
Black Cat Pirates,3070,https://onepiece.fandom.com/wiki/Black_Cat_Pirates,,,,,,,,,,,,,,,,,,
Admiral (Fleet Captain),278267,https://onepiece.fandom.com/wiki/Admiral_(Fleet_Captain),,,,,,,,,,,,,,,,,,
Hawkins Pirates,8602,https://onepiece.fandom.com/wiki/Hawkins_Pirates,,,,,,,,,,,,,,,,,,
New Fish-Man Pirates,54721,https://onepiece.fandom.com/wiki/New_Fish-Man_Pirates,,,,,,,,,,,,,,,,,,
Brownbeard Pirates,150681,https://onepiece.fandom.com/wiki/Brownbeard_Pirates,,,,,,,,,,,,,,,,,,
Chapter 38,2850,https://onepiece.fandom.com/wiki/Chapter_38,,,,,,,,,,,,,,,,,,
Zenny Pirates,6292,https://onepiece.fandom.com/wiki/Zenny_Pirates,,,,,,,,,,,,,,,,,,
Giant Warrior Pirates,6287,https://onepiece.fandom.com/wiki/Giant_Warrior_Pirates,,,,,,,,,,,,,,,,,,
Family Time,35988,https://onepiece.fandom.com/wiki/Family_Time,,,,,,,,,,,,,,,,,,
Family,7509,https://onepiece.fandom.com/wiki/Family,,,,,,,,,,,,,,,,,,
Moulon Family,355592,https://onepiece.fandom.com/wiki/Moulon_Family,,,,,,,,,,,,,,,,,,
Mont Blanc Family,353227,https://onepiece.fandom.com/wiki/Mont_Blanc_Family,,,,,,,,,,,,,,,,,,
"""Gang"" Bege's Oh My Family",316949,"https://onepiece.fandom.com/wiki/""Gang""_Bege's_Oh_My_Family",,,,,,,,,,,,,,,,,,
Rimoshifu Family,350412,https://onepiece.fandom.com/wiki/Rimoshifu_Family,,,,,,,,,,,,,,,,,,
Bavette Family,352703,https://onepiece.fandom.com/wiki/Bavette_Family,,,,,,,,,,,,,,,,,,
Zona Family,340779,https://onepiece.fandom.com/wiki/Zona_Family,,,,,,,,,,,,,,,,,,
Nazawa Family,349653,https://onepiece.fandom.com/wiki/Nazawa_Family,,,,,,,,,,,,,,,,,,
Ikidaore Family,339319,https://onepiece.fandom.com/wiki/Ikidaore_Family,,,,,,,,,,,,,,,,,,
Rosward Family,353092,https://onepiece.fandom.com/wiki/Rosward_Family,,,,,,,,,,,,,,,,,,
Shepherd Family,350410,https://onepiece.fandom.com/wiki/Shepherd_Family,,,,,,,,,,,,,,,,,,
Accino Family,7327,https://onepiece.fandom.com/wiki/Accino_Family,,,,,,,,,,,,,,,,,,
Satchels Family,352804,https://onepiece.fandom.com/wiki/Satchels_Family,,,,,,,,,,,,,,,,,,
Chinjao Family,199951,https://onepiece.fandom.com/wiki/Chinjao_Family,,,,,,,,,,,,,,,,,,
Kouzuki Family,282629,https://onepiece.fandom.com/wiki/Kouzuki_Family,,,,,,,,,,,,,,,,,,
Nefertari Family,311538,https://onepiece.fandom.com/wiki/Nefertari_Family,,,,,,,,,,,,,,,,,,
Manmayer Family,343964,https://onepiece.fandom.com/wiki/Manmayer_Family,,,,,,,,,,,,,,,,,,
Kurokoma Family,318643,https://onepiece.fandom.com/wiki/Kurokoma_Family,,,,,,,,,,,,,,,,,,
Kurozumi Family,310457,https://onepiece.fandom.com/wiki/Kurozumi_Family,,,,,,,,,,,,,,,,,,
Fugetsu Family,320201,https://onepiece.fandom.com/wiki/Fugetsu_Family,,,,,,,,,,,,,,,,,,
Kyoshiro Family,312414,https://onepiece.fandom.com/wiki/Kyoshiro_Family,,,,,,,,,,,,,,,,,,
Riku Family,228361,https://onepiece.fandom.com/wiki/Riku_Family,,,,,,,,,,,,,,,,,,
Five Families of the West,295104,https://onepiece.fandom.com/wiki/Five_Families_of_the_West,,,,,,,,,,,,,,,,,,
Davy Family,352616,https://onepiece.fandom.com/wiki/Davy_Family,,,,,,,,,,,,,,,,,,
Neptune Family,309474,https://onepiece.fandom.com/wiki/Neptune_Family,,,,,,,,,,,,,,,,,,
Dadan Family,40784,https://onepiece.fandom.com/wiki/Dadan_Family,,,,,,,,,,,,,,,,,,
Nerona Family,341505,https://onepiece.fandom.com/wiki/Nerona_Family,,,,,,,,,,,,,,,,,,
Uzuki Family,320202,https://onepiece.fandom.com/wiki/Uzuki_Family,,,,,,,,,,,,,,,,,,
Hyougoro Family,342576,https://onepiece.fandom.com/wiki/Hyougoro_Family,,,,,,,,,,,,,,,,,,
Amatsuki Family,320200,https://onepiece.fandom.com/wiki/Amatsuki_Family,,,,,,,,,,,,,,,,,,
Hitaki Family,303379,https://onepiece.fandom.com/wiki/Hitaki_Family,,,,,,,,,,,,,,,,,,
Yo,303364,https://onepiece.fandom.com/wiki/Yo,,,,,,,,,,,,,,,,,,
First Twenty,341257,https://onepiece.fandom.com/wiki/First_Twenty,,,,,,,,,,,,,,,,,,
Kairiki Destroyers,2806,https://onepiece.fandom.com/wiki/Kairiki_Destroyers,,,,,,,,,,,,,,,,,,
Hyokaido,7351,https://onepiece.fandom.com/wiki/Hyokaido,,,,,,,,,,,,,,,,,,
Legendary Hour,320647,https://onepiece.fandom.com/wiki/Legendary_Hour,,,,,,,,,,,,,,,,,,
Lovely Land,100834,https://onepiece.fandom.com/wiki/Lovely_Land,,,,,,,,,,,,,,,,,,
Admiral,3631,https://onepiece.fandom.com/wiki/Admiral,,,,,,,,,,,,,,,,,,
Sakazuki,1672,https://onepiece.fandom.com/wiki/Sakazuki,,,,,,,,,,,,,,,,,,
Issho,194047,https://onepiece.fandom.com/wiki/Issho,,,,,,,,,,,,,,,,,,
Lacroix,20632,https://onepiece.fandom.com/wiki/Lacroix,,,,,,,,,,,,,,,,,,
Sengoku,1671,https://onepiece.fandom.com/wiki/Sengoku,,,,,,,,,,,,,,,,,,
Kong,24559,https://onepiece.fandom.com/wiki/Kong,,,,,,,,,,,,,,,,,,
Aramaki,215592,https://onepiece.fandom.com/wiki/Aramaki,,,,,,,,,,,,,,,,,,
Kuzan,2160,https://onepiece.fandom.com/wiki/Kuzan,,,,,,,,,,,,,,,,,,
Tokikake,253732,https://onepiece.fandom.com/wiki/Tokikake,,,,,,,,,,,,,,,,,,
Onigumo,5984,https://onepiece.fandom.com/wiki/Onigumo,,,,,,,,,,,,,,,,,,
Strawberry,5982,https://onepiece.fandom.com/wiki/Strawberry,,,,,,,,,,,,,,,,,,
Comil,1676,https://onepiece.fandom.com/wiki/Comil,,,,,,,,,,,,,,,,,,
Momonga,5980,https://onepiece.fandom.com/wiki/Momonga,,,,,,,,,,,,,,,,,,
Tsuru,1675,https://onepiece.fandom.com/wiki/Tsuru,,,,,,,,,,,,,,,,,,
Yukimura,43078,https://onepiece.fandom.com/wiki/Yukimura,,,,,,,,,,,,,,,,,,
Stainless,55077,https://onepiece.fandom.com/wiki/Stainless,,,,,,,,,,,,,,,,,,
John Giant,2665,https://onepiece.fandom.com/wiki/John_Giant,,,,,,,,,,,,,,,,,,
Chapter 319,5898,https://onepiece.fandom.com/wiki/Chapter_319,,,,,,,,,,,,,,,,,,
Blago,323618,https://onepiece.fandom.com/wiki/Blago,,,,,,,,,,,,,,,,,,
Z,151135,https://onepiece.fandom.com/wiki/Z,,,,,,,,,,,,,,,,,,
Prodi,295143,https://onepiece.fandom.com/wiki/Prodi,,,,,,,,,,,,,,,,,,
Jonathan,3141,https://onepiece.fandom.com/wiki/Jonathan,,,,,,,,,,,,,,,,,,
Bastille,140391,https://onepiece.fandom.com/wiki/Bastille,,,,,,,,,,,,,,,,,,
Pomsky,345292,https://onepiece.fandom.com/wiki/Pomsky,,,,,,,,,,,,,,,,,,
Gion,248881,https://onepiece.fandom.com/wiki/Gion,,,,,,,,,,,,,,,,,,
Doberman,5603,https://onepiece.fandom.com/wiki/Doberman,,,,,,,,,,,,,,,,,,
Hototogisu,345367,https://onepiece.fandom.com/wiki/Hototogisu,,,,,,,,,,,,,,,,,,
Dalmatian,52917,https://onepiece.fandom.com/wiki/Dalmatian,,,,,,,,,,,,,,,,,,
Kadar,73932,https://onepiece.fandom.com/wiki/Kadar,,,,,,,,,,,,,,,,,,
Lonz,20883,https://onepiece.fandom.com/wiki/Lonz,,,,,,,,,,,,,,,,,,
Cancer,140393,https://onepiece.fandom.com/wiki/Cancer,,,,,,,,,,,,,,,,,,
Tosa,345290,https://onepiece.fandom.com/wiki/Tosa,,,,,,,,,,,,,,,,,,
Bluegrass,343435,https://onepiece.fandom.com/wiki/Bluegrass,,,,,,,,,,,,,,,,,,
Graydle,303305,https://onepiece.fandom.com/wiki/Graydle,,,,,,,,,,,,,,,,,,
Prince Grus,336983,https://onepiece.fandom.com/wiki/Prince_Grus,,,,,,,,,,,,,,,,,,
Barricade,338650,https://onepiece.fandom.com/wiki/Barricade,,,,,,,,,,,,,,,,,,
Buster Call,2651,https://onepiece.fandom.com/wiki/Buster_Call,,,,,,,,,,,,,,,,,,
Nazu Ketagari,318289,https://onepiece.fandom.com/wiki/Nazu_Ketagari,,,,,,,,,,,,,,,,,,
Balzac,315630,https://onepiece.fandom.com/wiki/Balzac,,,,,,,,,,,,,,,,,,
Hound,345285,https://onepiece.fandom.com/wiki/Hound,,,,,,,,,,,,,,,,,,
Mozambia,140335,https://onepiece.fandom.com/wiki/Mozambia,,,,,,,,,,,,,,,,,,
