name,source_url,image_url,gender,hair_color,hair_style,eye_style,face_shape,expression,skin_tone,beard,body_type,age_vibe,cute_level,cool_level,dark_level,funny_level,power_level,match_tags,match_note
Buccaneers,https://onepiece.fandom.com/wiki/Buccaneers,https://static.wikia.nocookie.net/onepiece/images/2/20/Buccaneers_Infobox.png/revision/latest?cb=20250518160016,,,,,,,,,,,,,,,,,
PX-Z,https://onepiece.fandom.com/wiki/PX-Z,https://static.wikia.nocookie.net/onepiece/images/5/56/PX-Z_Anime_Infobox.png/revision/latest?cb=20130318154501,,,,,,,,,,,,,,,,,
Tequila Wolf,https://onepiece.fandom.com/wiki/Tequila_Wolf,https://static.wikia.nocookie.net/onepiece/images/a/ab/Tequila_Wolf_Infobox.png/revision/latest?cb=20230515145414,,,,,,,,,,,,,,,,,
Ginny,https://onepiece.fandom.com/wiki/Ginny,https://static.wikia.nocookie.net/onepiece/images/7/73/Ginny_Anime_Infobox.png/revision/latest?cb=20250601163152,,,,,,,,,,,,,,,,,
Leap Out Jewelry,https://onepiece.fandom.com/wiki/Leap_Out_Jewelry,https://static.wikia.nocookie.net/onepiece/images/4/4c/Leap_Out_Jewelry_Infobox.png/revision/latest?cb=20250629161030,,,,,,,,,,,,,,,,,
Gyogyo,https://onepiece.fandom.com/wiki/Gyogyo,https://static.wikia.nocookie.net/onepiece/images/c/c5/Gyogyo_Anime_Infobox.png/revision/latest?cb=20250713162545,,,,,,,,,,,,,,,,,
Nikyu Nikyu no Mi,https://onepiece.fandom.com/wiki/Nikyu_Nikyu_no_Mi,https://static.wikia.nocookie.net/onepiece/images/e/e4/Nikyu_Nikyu_no_Mi_Infobox.png/revision/latest?cb=20250525161631,,,,,,,,,,,,,,,,,
Freedom Fighters,https://onepiece.fandom.com/wiki/Freedom_Fighters,https://static.wikia.nocookie.net/onepiece/images/5/50/Freedom_Fighters_Infobox.png/revision/latest?cb=20250601163439,,,,,,,,,,,,,,,,,
Tumi,https://onepiece.fandom.com/wiki/Tumi,https://static.wikia.nocookie.net/onepiece/images/1/18/Tumi_Infobox.png/revision/latest?cb=20250608154939,,,,,,,,,,,,,,,,,
Rosy Life Riders,https://onepiece.fandom.com/wiki/Rosy_Life_Riders,https://static.wikia.nocookie.net/onepiece/images/7/7b/Rosy_Life_Riders_Infobox.png/revision/latest?cb=20130324223741,,,,,,,,,,,,,,,,,
Lindbergh,https://onepiece.fandom.com/wiki/Lindbergh,https://static.wikia.nocookie.net/onepiece/images/e/e1/Lindbergh_Anime_Infobox.png/revision/latest?cb=20190414113604,,,,,,,,,,,,,,,,,
Jewelry Bonney,https://onepiece.fandom.com/wiki/Jewelry_Bonney,https://static.wikia.nocookie.net/onepiece/images/6/62/Jewelry_Bonney_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20230123001318,,,,,,,,,,,,,,,,,
Boa Sandersonia,https://onepiece.fandom.com/wiki/Boa_Sandersonia,https://static.wikia.nocookie.net/onepiece/images/8/8c/Boa_Sandersonia_Anime_Infobox.png/revision/latest?cb=20141017161424,,,,,,,,,,,,,,,,,
Boa Marigold,https://onepiece.fandom.com/wiki/Boa_Marigold,https://static.wikia.nocookie.net/onepiece/images/6/6c/Boa_Marigold_Anime_Infobox.png/revision/latest?cb=20150903140509,,,,,,,,,,,,,,,,,
Gorgon Sisters,https://onepiece.fandom.com/wiki/Gorgon_Sisters,https://static.wikia.nocookie.net/onepiece/images/9/9c/Gorgon_Sisters_Infobox.png/revision/latest?cb=20240221223057,,,,,,,,,,,,,,,,,
Boa Hancock,https://onepiece.fandom.com/wiki/Boa_Hancock,https://static.wikia.nocookie.net/onepiece/images/f/f0/Boa_Hancock_Anime_Infobox.png/revision/latest?cb=20230126022456,,,,,,,,,,,,,,,,,
Hannari Fall in Love,https://onepiece.fandom.com/wiki/Hannari_Fall_in_Love,https://static.wikia.nocookie.net/onepiece/images/c/c5/Hannari_Fall_in_Love.png/revision/latest?cb=20170715230726,,,,,,,,,,,,,,,,,
Yamabuki,https://onepiece.fandom.com/wiki/Yamabuki,https://static.wikia.nocookie.net/onepiece/images/2/2b/Yamabuki_Anime_Infobox.png/revision/latest?cb=20260603021021,,,,,,,,,,,,,,,,,
Chibi-Arts,https://onepiece.fandom.com/wiki/Chibi-Arts,https://static.wikia.nocookie.net/onepiece/images/3/30/Chibi-Arts_Hancock.png/revision/latest?cb=20210317014007,,,,,,,,,,,,,,,,,
Kuja,https://onepiece.fandom.com/wiki/Kuja,https://static.wikia.nocookie.net/onepiece/images/4/4b/Kuja_Infobox.png/revision/latest?cb=20150127231939,,,,,,,,,,,,,,,,,
Tritoma,https://onepiece.fandom.com/wiki/Tritoma,https://static.wikia.nocookie.net/onepiece/images/b/b2/Tritoma_Manga_Infobox.png/revision/latest?cb=20250630205421,,,,,,,,,,,,,,,,,
Blue Fan,https://onepiece.fandom.com/wiki/Blue_Fan,https://static.wikia.nocookie.net/onepiece/images/1/1b/Blue_Fan_Anime_Infobox.png/revision/latest?cb=20120929194926,,,,,,,,,,,,,,,,,
Poppy,https://onepiece.fandom.com/wiki/Poppy,https://static.wikia.nocookie.net/onepiece/images/f/f1/Poppy_Anime_Infobox.png/revision/latest?cb=20190725084747,,,,,,,,,,,,,,,,,
Mero Mero no Mi,https://onepiece.fandom.com/wiki/Mero_Mero_no_Mi,https://static.wikia.nocookie.net/onepiece/images/9/98/Mero_Mero_no_Mi_Infobox.png/revision/latest?cb=20230306202058,,,,,,,,,,,,,,,,,
Amazon Lily,https://onepiece.fandom.com/wiki/Amazon_Lily,https://static.wikia.nocookie.net/onepiece/images/8/88/Amazon_Lily_Infobox.png/revision/latest?cb=20231222074153,,,,,,,,,,,,,,,,,
Enishida,https://onepiece.fandom.com/wiki/Enishida,https://static.wikia.nocookie.net/onepiece/images/7/7e/Enishida_Anime_Infobox.png/revision/latest?cb=20130321213454,,,,,,,,,,,,,,,,,
Cosmos,https://onepiece.fandom.com/wiki/Cosmos,https://static.wikia.nocookie.net/onepiece/images/b/bb/Cosmos_Anime_Infobox.png/revision/latest?cb=20090723231111,,,,,,,,,,,,,,,,,
Bacura,https://onepiece.fandom.com/wiki/Bacura,https://static.wikia.nocookie.net/onepiece/images/1/10/Bacura_Anime_Infobox.png/revision/latest?cb=20130115215548,,,,,,,,,,,,,,,,,
Perfume Yuda,https://onepiece.fandom.com/wiki/Perfume_Yuda,https://static.wikia.nocookie.net/onepiece/images/5/59/Perfume_Yuda_Infobox.png/revision/latest?cb=20141011154758,,,,,,,,,,,,,,,,,
Kikyo,https://onepiece.fandom.com/wiki/Kikyo,https://static.wikia.nocookie.net/onepiece/images/d/d5/Kikyo_Anime_Infobox.png/revision/latest?cb=20131126094301,,,,,,,,,,,,,,,,,
Slavery,https://onepiece.fandom.com/wiki/Slavery,https://static.wikia.nocookie.net/onepiece/images/7/7f/Gorgon_Sisters_as_Slaves.png/revision/latest?cb=20220910131730,,,,,,,,,,,,,,,,,
Pansy,https://onepiece.fandom.com/wiki/Pansy,https://static.wikia.nocookie.net/onepiece/images/d/db/Pansy_Anime_Infobox.png/revision/latest?cb=20130204204853,,,,,,,,,,,,,,,,,
Daisy,https://onepiece.fandom.com/wiki/Daisy,https://static.wikia.nocookie.net/onepiece/images/b/b7/Daisy_Anime_Infobox.png/revision/latest?cb=20130304220336,,,,,,,,,,,,,,,,,
Tacobo,https://onepiece.fandom.com/wiki/Tacobo,https://static.wikia.nocookie.net/onepiece/images/6/67/Tacobo_Anime_Infobox.png/revision/latest?cb=20180723083425,,,,,,,,,,,,,,,,,
Smoker,https://onepiece.fandom.com/wiki/Smoker,https://static.wikia.nocookie.net/onepiece/images/c/c4/Smoker_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20221101011905,,,,,,,,,,,,,,,,,
Ran,https://onepiece.fandom.com/wiki/Ran,https://static.wikia.nocookie.net/onepiece/images/0/03/Ran_Anime_Infobox.png/revision/latest?cb=20091023200129,,,,,,,,,,,,,,,,,
Tambu,https://onepiece.fandom.com/wiki/Tambu,https://static.wikia.nocookie.net/onepiece/images/e/ed/Tambu_Anime_Infobox.png/revision/latest?cb=20180918142712,,,,,,,,,,,,,,,,,
Rindo,https://onepiece.fandom.com/wiki/Rindo,https://static.wikia.nocookie.net/onepiece/images/5/55/Rindo_Anime_Infobox.png/revision/latest?cb=20100423085744,,,,,,,,,,,,,,,,,
Salome,https://onepiece.fandom.com/wiki/Salome,https://static.wikia.nocookie.net/onepiece/images/2/25/Salome_Anime_Infobox.png/revision/latest?cb=20171229142149,,,,,,,,,,,,,,,,,
Pluming,https://onepiece.fandom.com/wiki/Pluming,https://static.wikia.nocookie.net/onepiece/images/9/90/Pluming_Anime_Infobox.png/revision/latest?cb=20240901020521,,,,,,,,,,,,,,,,,
Tohenbok,https://onepiece.fandom.com/wiki/Tohenbok,https://static.wikia.nocookie.net/onepiece/images/1/15/Tohenbok_Anime_Infobox.png/revision/latest?cb=20180723083431,,,,,,,,,,,,,,,,,
8th Branch,https://onepiece.fandom.com/wiki/8th_Branch,https://static.wikia.nocookie.net/onepiece/images/f/f7/8th_Branch_Infobox.png/revision/latest?cb=20240728150538,,,,,,,,,,,,,,,,,
G-8,https://onepiece.fandom.com/wiki/G-8,https://static.wikia.nocookie.net/onepiece/images/0/0a/G-8_Infobox.png/revision/latest?cb=20260110213612,,,,,,,,,,,,,,,,,
153rd Branch,https://onepiece.fandom.com/wiki/153rd_Branch,https://static.wikia.nocookie.net/onepiece/images/0/00/153rd_Branch_Infobox.png/revision/latest?cb=20190626172729,,,,,,,,,,,,,,,,,
G-2,https://onepiece.fandom.com/wiki/G-2,https://static.wikia.nocookie.net/onepiece/images/f/f4/G-2_Infobox.png/revision/latest?cb=20250126021147,,,,,,,,,,,,,,,,,
77th Branch,https://onepiece.fandom.com/wiki/77th_Branch,https://static.wikia.nocookie.net/onepiece/images/a/a3/77th_Branch_Infobox.png/revision/latest?cb=20250430022132,,,,,,,,,,,,,,,,,
Giant Squad,https://onepiece.fandom.com/wiki/Giant_Squad,https://static.wikia.nocookie.net/onepiece/images/3/37/Giant_Squad_Infobox.png/revision/latest?cb=20250922233758,,,,,,,,,,,,,,,,,
Sicily,https://onepiece.fandom.com/wiki/Sicily,https://static.wikia.nocookie.net/onepiece/images/b/bc/Sicily_Manga_Infobox.png/revision/latest?cb=20170318232006,,,,,,,,,,,,,,,,,
16th Branch,https://onepiece.fandom.com/wiki/16th_Branch,https://static.wikia.nocookie.net/onepiece/images/7/7f/16th_Branch_Infobox.png/revision/latest?cb=20221107184235,,,,,,,,,,,,,,,,,
SWORD,https://onepiece.fandom.com/wiki/SWORD,https://static.wikia.nocookie.net/onepiece/images/a/a9/SWORD_Infobox.png/revision/latest?cb=20240929025211,,,,,,,,,,,,,,,,,
Mashikaku,https://onepiece.fandom.com/wiki/Mashikaku,https://static.wikia.nocookie.net/onepiece/images/a/aa/Mashikaku_Anime_Infobox.png/revision/latest?cb=20181110134448,,,,,,,,,,,,,,,,,
Vice Admiral,https://onepiece.fandom.com/wiki/Vice_Admiral,https://static.wikia.nocookie.net/onepiece/images/7/76/Vice_Admirals.png/revision/latest?cb=20250414060214,,,,,,,,,,,,,,,,,
Shells Town,https://onepiece.fandom.com/wiki/Shells_Town,https://static.wikia.nocookie.net/onepiece/images/d/db/Shells_Town_Infobox.png/revision/latest?cb=20160803102349,,,,,,,,,,,,,,,,,
Benevolent King of the Waves,https://onepiece.fandom.com/wiki/Benevolent_King_of_the_Waves,https://static.wikia.nocookie.net/onepiece/images/f/fa/Benevolent_King_of_the_Waves_Anime_Infobox.png/revision/latest?cb=20241020022419,,,,,,,,,,,,,,,,,
Diomis,https://onepiece.fandom.com/wiki/Diomis,https://static.wikia.nocookie.net/onepiece/images/f/f4/Diomis_Infobox.png/revision/latest?cb=20200606031320,,,,,,,,,,,,,,,,,
Ripper,https://onepiece.fandom.com/wiki/Ripper,https://static.wikia.nocookie.net/onepiece/images/8/82/Ripper_Anime_Infobox.png/revision/latest?cb=20240306170748,,,,,,,,,,,,,,,,,
G-5,https://onepiece.fandom.com/wiki/G-5,https://static.wikia.nocookie.net/onepiece/images/7/7a/G-5_Infobox.png/revision/latest?cb=20220128180632,,,,,,,,,,,,,,,,,
Morgan,https://onepiece.fandom.com/wiki/Morgan,https://static.wikia.nocookie.net/onepiece/images/e/e5/Morgan_Anime_Infobox.png/revision/latest?cb=20160802223743,,,,,,,,,,,,,,,,,
Candre,https://onepiece.fandom.com/wiki/Candre,https://static.wikia.nocookie.net/onepiece/images/a/ac/Candre_Manga_Infobox.png/revision/latest?cb=20170103202001,,,,,,,,,,,,,,,,,
Two Base,https://onepiece.fandom.com/wiki/Two_Base,https://static.wikia.nocookie.net/onepiece/images/9/98/Two_Base_Infobox.png/revision/latest?cb=20230419054106,,,,,,,,,,,,,,,,,
Very Good,https://onepiece.fandom.com/wiki/Very_Good,https://static.wikia.nocookie.net/onepiece/images/3/3a/Very_Good_Anime_Infobox.png/revision/latest?cb=20230812130315,,,,,,,,,,,,,,,,,
G-1,https://onepiece.fandom.com/wiki/G-1,https://static.wikia.nocookie.net/onepiece/images/d/db/G-1_Infobox.png/revision/latest?cb=20130207051044,,,,,,,,,,,,,,,,,
G-3,https://onepiece.fandom.com/wiki/G-3,https://static.wikia.nocookie.net/onepiece/images/9/9b/G-3_Infobox.png/revision/latest?cb=20130912172313,,,,,,,,,,,,,,,,,
Nezumi,https://onepiece.fandom.com/wiki/Nezumi,https://static.wikia.nocookie.net/onepiece/images/9/9d/Nezumi_Anime_Infobox.png/revision/latest?cb=20180706061857,,,,,,,,,,,,,,,,,
Eliza (Odyssey),https://onepiece.fandom.com/wiki/Eliza_(Odyssey),https://static.wikia.nocookie.net/onepiece/images/1/16/Eliza_%28Odyssey%29_Infobox.png/revision/latest?cb=20221222151246,,,,,,,,,,,,,,,,,
G-4,https://onepiece.fandom.com/wiki/G-4,https://static.wikia.nocookie.net/onepiece/images/e/e8/G-4_Infobox.png/revision/latest?cb=20251102161835,,,,,,,,,,,,,,,,,
Ain,https://onepiece.fandom.com/wiki/Ain,https://static.wikia.nocookie.net/onepiece/images/6/64/Ain_Anime_Infobox.png/revision/latest?cb=20140622041350,,,,,,,,,,,,,,,,,
Governor,https://onepiece.fandom.com/wiki/Governor,https://static.wikia.nocookie.net/onepiece/images/1/15/Governor_Anime_Infobox.png/revision/latest?cb=20250827024308,,,,,,,,,,,,,,,,,
Shine,https://onepiece.fandom.com/wiki/Shine,https://static.wikia.nocookie.net/onepiece/images/0/0b/Shine_Anime_Infobox.png/revision/latest?cb=20131017223937,,,,,,,,,,,,,,,,,
Pirate,https://onepiece.fandom.com/wiki/Pirate,https://static.wikia.nocookie.net/onepiece/images/2/2c/Pirate_Infobox.png/revision/latest?cb=20220419092926,,,,,,,,,,,,,,,,,
Pirate Captain,https://onepiece.fandom.com/wiki/Pirate_Captain,https://static.wikia.nocookie.net/onepiece/images/3/37/Pirate_Captain.png/revision/latest?cb=20230330171408,,,,,,,,,,,,,,,,,
Royal,https://onepiece.fandom.com/wiki/Royal,https://static.wikia.nocookie.net/onepiece/images/d/db/Royal_Infobox.png/revision/latest?cb=20240806042717,,,,,,,,,,,,,,,,,
Jeep,https://onepiece.fandom.com/wiki/Jeep,https://static.wikia.nocookie.net/onepiece/images/3/3f/Jeep_Anime_Infobox.png/revision/latest?cb=20200623020541,,,,,,,,,,,,,,,,,
Neggy,https://onepiece.fandom.com/wiki/Neggy,https://static.wikia.nocookie.net/onepiece/images/f/fd/Neggy_Anime_Infobox.png/revision/latest?cb=20210629155208,,,,,,,,,,,,,,,,,
Chap,https://onepiece.fandom.com/wiki/Chap,https://static.wikia.nocookie.net/onepiece/images/c/cd/Chap_Anime_Infobox.png/revision/latest?cb=20210629091638,,,,,,,,,,,,,,,,,
Royal Guard,https://onepiece.fandom.com/wiki/Royal_Guard,https://static.wikia.nocookie.net/onepiece/images/6/63/Royal_Guard_Infobox.png/revision/latest?cb=20240908021633,,,,,,,,,,,,,,,,,
Ripple Junction,https://onepiece.fandom.com/wiki/Ripple_Junction,,,,,,,,,,,,,,,,,,
Admiral (Fleet Captain),https://onepiece.fandom.com/wiki/Admiral_(Fleet_Captain),https://static.wikia.nocookie.net/onepiece/images/b/bb/Krieg_Anime_Infobox.png/revision/latest?cb=20230123170612,,,,,,,,,,,,,,,,,
Family Time,https://onepiece.fandom.com/wiki/Family_Time,https://static.wikia.nocookie.net/onepiece/images/b/be/Family_Time.png/revision/latest?cb=20220225213035,,,,,,,,,,,,,,,,,
Family,https://onepiece.fandom.com/wiki/Family,https://static.wikia.nocookie.net/onepiece/images/4/4f/One_Piece_Oceans_of_Dreams.png/revision/latest?cb=20250212140552,,,,,,,,,,,,,,,,,
Moulon Family,https://onepiece.fandom.com/wiki/Moulon_Family,https://static.wikia.nocookie.net/onepiece/images/1/16/Moulon_Family_Infobox.png/revision/latest?cb=20260524151741,,,,,,,,,,,,,,,,,
Mont Blanc Family,https://onepiece.fandom.com/wiki/Mont_Blanc_Family,https://static.wikia.nocookie.net/onepiece/images/8/8f/Mont_Blanc_Family_Infobox.png/revision/latest?cb=20251113191217,,,,,,,,,,,,,,,,,
"""Gang"" Bege's Oh My Family",https://onepiece.fandom.com/wiki/%22Gang%22_Bege%27s_Oh_My_Family,https://static.wikia.nocookie.net/onepiece/images/c/c8/Gang_Bege%27s_Oh_My_Family.png/revision/latest?cb=20231120190229,,,,,,,,,,,,,,,,,
Rimoshifu Family,https://onepiece.fandom.com/wiki/Rimoshifu_Family,https://static.wikia.nocookie.net/onepiece/images/e/ed/Rimoshifu_Killingham_Manga_Infobox.png/revision/latest?cb=20250608150322,,,,,,,,,,,,,,,,,
Bavette Family,https://onepiece.fandom.com/wiki/Bavette_Family,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Zona Family,https://onepiece.fandom.com/wiki/Zona_Family,https://static.wikia.nocookie.net/onepiece/images/3/3e/Zona_Family_Infobox.png/revision/latest?cb=20230413043915,,,,,,,,,,,,,,,,,
Nazawa Family,https://onepiece.fandom.com/wiki/Nazawa_Family,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Ikidaore Family,https://onepiece.fandom.com/wiki/Ikidaore_Family,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Rosward Family,https://onepiece.fandom.com/wiki/Rosward_Family,https://static.wikia.nocookie.net/onepiece/images/b/b5/Rosward_Family_Infobox.png/revision/latest?cb=20240810203221,,,,,,,,,,,,,,,,,
Shepherd Family,https://onepiece.fandom.com/wiki/Shepherd_Family,https://static.wikia.nocookie.net/onepiece/images/5/55/Shepherd_Family_Infobox.png/revision/latest?cb=20250223165550,,,,,,,,,,,,,,,,,
Accino Family,https://onepiece.fandom.com/wiki/Accino_Family,https://static.wikia.nocookie.net/onepiece/images/1/12/Accino_Family_Infobox.png/revision/latest?cb=20121005231453,,,,,,,,,,,,,,,,,
Satchels Family,https://onepiece.fandom.com/wiki/Satchels_Family,https://static.wikia.nocookie.net/onepiece/images/7/79/Satchels_Maffey_Manga_Infobox.png/revision/latest?cb=20250928150656,,,,,,,,,,,,,,,,,
Chinjao Family,https://onepiece.fandom.com/wiki/Chinjao_Family,https://static.wikia.nocookie.net/onepiece/images/f/f4/Chinjao_Family_Infobox.png/revision/latest?cb=20140331024148,,,,,,,,,,,,,,,,,
Kouzuki Family,https://onepiece.fandom.com/wiki/Kouzuki_Family,https://static.wikia.nocookie.net/onepiece/images/b/bc/Kouzuki_Family_Portrait.png/revision/latest?cb=20210215233410,,,,,,,,,,,,,,,,,
Nefertari Family,https://onepiece.fandom.com/wiki/Nefertari_Family,https://static.wikia.nocookie.net/onepiece/images/7/73/Nefertari_Family_Infobox.png/revision/latest?cb=20240622144051,,,,,,,,,,,,,,,,,
Manmayer Family,https://onepiece.fandom.com/wiki/Manmayer_Family,https://static.wikia.nocookie.net/onepiece/images/3/32/Manmayer_Family_Infobox.png/revision/latest?cb=20250907153233,,,,,,,,,,,,,,,,,
Kurokoma Family,https://onepiece.fandom.com/wiki/Kurokoma_Family,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Kurozumi Family,https://onepiece.fandom.com/wiki/Kurozumi_Family,https://static.wikia.nocookie.net/onepiece/images/3/33/Kurozumi_Family_Portrait.png/revision/latest?cb=20210707185217,,,,,,,,,,,,,,,,,
Fugetsu Family,https://onepiece.fandom.com/wiki/Fugetsu_Family,https://static.wikia.nocookie.net/onepiece/images/5/5b/Fugetsu_Omusubi_Anime_Infobox.png/revision/latest?cb=20230122025951,,,,,,,,,,,,,,,,,
Kyoshiro Family,https://onepiece.fandom.com/wiki/Kyoshiro_Family,https://static.wikia.nocookie.net/onepiece/images/a/ad/Kyoshiro_Family_Infobox.png/revision/latest?cb=20200321225050,,,,,,,,,,,,,,,,,
Riku Family,https://onepiece.fandom.com/wiki/Riku_Family,https://static.wikia.nocookie.net/onepiece/images/1/1c/Riku_Family_Infobox.png/revision/latest?cb=20200920171433,,,,,,,,,,,,,,,,,
Five Families of the West,https://onepiece.fandom.com/wiki/Five_Families_of_the_West,https://static.wikia.nocookie.net/onepiece/images/e/ed/Five_Families_of_the_West_Infobox.png/revision/latest?cb=20180218040108,,,,,,,,,,,,,,,,,
Davy Family,https://onepiece.fandom.com/wiki/Davy_Family,https://static.wikia.nocookie.net/onepiece/images/6/6e/Davy_Family_Infobox.png/revision/latest?cb=20250914150800,,,,,,,,,,,,,,,,,
Neptune Family,https://onepiece.fandom.com/wiki/Neptune_Family,https://static.wikia.nocookie.net/onepiece/images/b/b4/Neptune_Family_Infobox.png/revision/latest?cb=20200113050936,,,,,,,,,,,,,,,,,
Dadan Family,https://onepiece.fandom.com/wiki/Dadan_Family,https://static.wikia.nocookie.net/onepiece/images/7/7f/Dadan_Family_Infobox.png/revision/latest?cb=20150606180727,,,,,,,,,,,,,,,,,
Nerona Family,https://onepiece.fandom.com/wiki/Nerona_Family,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Uzuki Family,https://onepiece.fandom.com/wiki/Uzuki_Family,https://static.wikia.nocookie.net/onepiece/images/2/2b/Uzuki_Tempura_Anime_Infobox.png/revision/latest?cb=20230122025937,,,,,,,,,,,,,,,,,
Hyougoro Family,https://onepiece.fandom.com/wiki/Hyougoro_Family,https://static.wikia.nocookie.net/onepiece/images/d/d3/Hyougoro_Family_Infobox.png/revision/latest?cb=20230826203703,,,,,,,,,,,,,,,,,
Amatsuki Family,https://onepiece.fandom.com/wiki/Amatsuki_Family,https://static.wikia.nocookie.net/onepiece/images/a/ad/Kouzuki_Toki_Anime_Infobox.png/revision/latest?cb=20240923154828,,,,,,,,,,,,,,,,,
Hitaki Family,https://onepiece.fandom.com/wiki/Hitaki_Family,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Yo,https://onepiece.fandom.com/wiki/Yo,https://static.wikia.nocookie.net/onepiece/images/8/89/Yo_Infobox.png/revision/latest?cb=20171027192322,,,,,,,,,,,,,,,,,
First Twenty,https://onepiece.fandom.com/wiki/First_Twenty,https://static.wikia.nocookie.net/onepiece/images/0/01/First_Twenty_Infobox.png/revision/latest?cb=20231028021203,,,,,,,,,,,,,,,,,
Kairiki Destroyers,https://onepiece.fandom.com/wiki/Kairiki_Destroyers,https://static.wikia.nocookie.net/onepiece/images/3/33/Kairiki_Destroyers_Infobox.png/revision/latest?cb=20241016144244,,,,,,,,,,,,,,,,,
Hyokaido,https://onepiece.fandom.com/wiki/Hyokaido,https://static.wikia.nocookie.net/onepiece/images/e/e2/Hyokaido_Infobox.png/revision/latest?cb=20240814063933,,,,,,,,,,,,,,,,,
Legendary Hour,https://onepiece.fandom.com/wiki/Legendary_Hour,https://static.wikia.nocookie.net/onepiece/images/8/8b/Legendary_Hour_Infobox.png/revision/latest?cb=20210509032303,,,,,,,,,,,,,,,,,
Lovely Land,https://onepiece.fandom.com/wiki/Lovely_Land,https://static.wikia.nocookie.net/onepiece/images/6/6f/Lovely_Land_Infobox.png/revision/latest?cb=20240814064933,,,,,,,,,,,,,,,,,
Admiral,https://onepiece.fandom.com/wiki/Admiral,https://static.wikia.nocookie.net/onepiece/images/c/c3/Admiral_Infobox.png/revision/latest?cb=20230328180459,,,,,,,,,,,,,,,,,
Sakazuki,https://onepiece.fandom.com/wiki/Sakazuki,https://static.wikia.nocookie.net/onepiece/images/d/d7/Sakazuki_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20220829052511,,,,,,,,,,,,,,,,,
Issho,https://onepiece.fandom.com/wiki/Issho,https://static.wikia.nocookie.net/onepiece/images/e/e8/Issho_Anime_Infobox.png/revision/latest?cb=20220718140829,,,,,,,,,,,,,,,,,
Lacroix,https://onepiece.fandom.com/wiki/Lacroix,https://static.wikia.nocookie.net/onepiece/images/7/77/Lacroix_Anime_Infobox.png/revision/latest?cb=20190602130553,,,,,,,,,,,,,,,,,
Sengoku,https://onepiece.fandom.com/wiki/Sengoku,https://static.wikia.nocookie.net/onepiece/images/2/24/Sengoku_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20210208064630,,,,,,,,,,,,,,,,,
Kong,https://onepiece.fandom.com/wiki/Kong,https://static.wikia.nocookie.net/onepiece/images/6/6b/Kong_Anime_Infobox.png/revision/latest?cb=20220920203131,,,,,,,,,,,,,,,,,
Aramaki,https://onepiece.fandom.com/wiki/Aramaki,https://static.wikia.nocookie.net/onepiece/images/0/05/Aramaki_Anime_Infobox.png/revision/latest?cb=20240930142146,,,,,,,,,,,,,,,,,
Kuzan,https://onepiece.fandom.com/wiki/Kuzan,https://static.wikia.nocookie.net/onepiece/images/d/d6/Kuzan_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20240811021341,,,,,,,,,,,,,,,,,
Tokikake,https://onepiece.fandom.com/wiki/Tokikake,https://static.wikia.nocookie.net/onepiece/images/d/d5/Tokikake_Anime_Infobox.png/revision/latest?cb=20221101154500,,,,,,,,,,,,,,,,,
Onigumo,https://onepiece.fandom.com/wiki/Onigumo,https://static.wikia.nocookie.net/onepiece/images/d/dc/Onigumo_Anime_Infobox.png/revision/latest?cb=20221123171305,,,,,,,,,,,,,,,,,
Strawberry,https://onepiece.fandom.com/wiki/Strawberry,https://static.wikia.nocookie.net/onepiece/images/f/f2/Strawberry_Anime_Infobox.png/revision/latest?cb=20221101021505,,,,,,,,,,,,,,,,,
Comil,https://onepiece.fandom.com/wiki/Comil,https://static.wikia.nocookie.net/onepiece/images/c/c3/Comil_Anime_Infobox.png/revision/latest?cb=20251109162009,,,,,,,,,,,,,,,,,
Momonga,https://onepiece.fandom.com/wiki/Momonga,https://static.wikia.nocookie.net/onepiece/images/e/e8/Momonga_Anime_Infobox.png/revision/latest?cb=20221101021448,,,,,,,,,,,,,,,,,
Tsuru,https://onepiece.fandom.com/wiki/Tsuru,https://static.wikia.nocookie.net/onepiece/images/9/91/Tsuru_Anime_Infobox.png/revision/latest?cb=20240730231455,,,,,,,,,,,,,,,,,
Yukimura,https://onepiece.fandom.com/wiki/Yukimura,https://static.wikia.nocookie.net/onepiece/images/4/4b/Yukimura_Anime_Infobox.png/revision/latest?cb=20240901153655,,,,,,,,,,,,,,,,,
